Date,Humidity,Temperature
07-08-18 05:08,64,26
07-08-18 05:08,64,26
07-08-18 05:08,63,26
07-08-18 05:08,63,26
07-08-18 05:09,62,25
07-08-18 05:09,62,25
07-08-18 05:09,61,25
07-08-18 05:09,61,25
07-08-18 05:09,61,25
07-08-18 05:09,60,25
07-08-18 05:09,60,25
07-08-18 05:09,59,25
07-08-18 05:10,59,25
07-08-18 05:10,59,25
07-08-18 05:10,58,25
07-08-18 05:10,59,26
07-08-18 05:10,58,25
07-08-18 05:10,58,25
07-08-18 05:10,57,25
07-08-18 05:10,58,25
07-08-18 05:10,58,24
07-08-18 05:11,58,25
07-08-18 05:11,58,25
07-08-18 05:11,58,25
07-08-18 05:11,58,25
07-08-18 05:11,58,25
07-08-18 05:11,57,25
07-08-18 05:11,57,25
07-08-18 05:11,57,25
07-08-18 05:12,57,25
07-08-18 05:12,57,25
07-08-18 05:12,57,25
07-08-18 05:12,57,25
07-08-18 05:12,58,25
07-08-18 05:12,57,25
07-08-18 05:12,57,25
07-08-18 05:12,58,25
07-08-18 05:12,58,25
07-08-18 05:13,58,25
07-08-18 05:13,58,25
07-08-18 05:13,59,25
07-08-18 05:13,58,25
07-08-18 05:13,59,25
07-08-18 05:13,59,25
07-08-18 05:13,59,25
07-08-18 05:13,59,24
07-08-18 05:13,60,25
07-08-18 05:14,60,25
07-08-18 05:14,59,25
07-08-18 05:14,59,24
07-08-18 05:14,58,24
07-08-18 05:14,58,25
07-08-18 05:14,59,25
07-08-18 05:14,59,25
07-08-18 05:14,60,25
07-08-18 05:15,61,24
07-08-18 05:15,61,24
07-08-18 05:15,61,25
07-08-18 05:15,61,24
07-08-18 05:15,62,24
07-08-18 05:15,63,24
07-08-18 05:15,63,25
07-08-18 05:15,63,24
07-08-18 05:15,64,25
07-08-18 05:16,64,25
07-08-18 05:16,65,25
07-08-18 05:16,65,24
07-08-18 05:16,65,24
07-08-18 05:16,65,25
07-08-18 05:16,66,25
07-08-18 05:16,66,25
07-08-18 05:16,65,25
07-08-18 05:16,65,25
07-08-18 05:17,65,24
07-08-18 05:17,64,25
07-08-18 05:17,64,25
07-08-18 05:17,64,25
07-08-18 05:17,63,25
07-08-18 05:17,63,25
07-08-18 05:17,64,25
07-08-18 05:17,64,25
07-08-18 05:17,63,25
07-08-18 05:18,63,25
07-08-18 05:18,63,25
07-08-18 05:18,64,24
07-08-18 05:18,64,25
07-08-18 05:18,64,24
07-08-18 05:18,64,24
07-08-18 05:18,64,24
07-08-18 05:18,63,24
07-08-18 05:18,63,24
07-08-18 05:19,63,25
07-08-18 05:19,63,25
07-08-18 05:19,63,25
07-08-18 05:19,63,25
07-08-18 05:19,64,25
07-08-18 05:19,64,24
07-08-18 05:19,64,25
07-08-18 05:19,64,25
07-08-18 05:20,64,24
07-08-18 05:20,65,25
07-08-18 05:20,65,25
07-08-18 05:20,65,25
07-08-18 05:20,65,24
07-08-18 05:20,65,25
07-08-18 05:20,64,24
07-08-18 05:20,63,24
07-08-18 05:20,63,25
07-08-18 05:21,63,25
07-08-18 05:21,63,25
07-08-18 05:21,64,25
07-08-18 05:21,64,25
07-08-18 05:21,64,25
07-08-18 05:21,64,24
07-08-18 05:21,63,25
07-08-18 05:21,63,25
07-08-18 05:22,63,24
07-08-18 05:22,62,25
07-08-18 05:22,62,25
07-08-18 05:22,61,25
07-08-18 05:22,61,25
07-08-18 05:22,61,24
07-08-18 05:22,61,24
07-08-18 05:22,61,25
07-08-18 05:22,61,25
07-08-18 05:23,61,25
07-08-18 05:23,62,25
07-08-18 05:23,62,25
07-08-18 05:23,62,25
07-08-18 05:23,62,25
07-08-18 05:23,62,24
07-08-18 05:23,62,25
07-08-18 05:23,62,25
07-08-18 05:23,63,24
07-08-18 05:24,63,24
07-08-18 05:24,62,25
07-08-18 05:24,62,25
07-08-18 05:24,63,25
07-08-18 05:24,63,25
07-08-18 05:24,62,25
07-08-18 05:24,62,24
07-08-18 05:24,62,25
07-08-18 05:25,62,25
07-08-18 05:25,61,25
07-08-18 05:25,61,25
07-08-18 05:25,62,25
07-08-18 05:25,62,25
07-08-18 05:25,62,24
07-08-18 05:25,61,24
07-08-18 05:25,61,25
07-08-18 05:25,61,24
07-08-18 05:26,61,25
07-08-18 05:26,61,24
07-08-18 05:26,61,24
07-08-18 05:26,62,25
07-08-18 05:26,62,25
07-08-18 05:26,61,24
07-08-18 05:26,62,25
07-08-18 05:26,64,24
07-08-18 05:27,63,24
07-08-18 05:27,63,24
07-08-18 05:27,62,25
07-08-18 05:27,62,25
07-08-18 05:27,63,24
07-08-18 05:27,63,25
07-08-18 05:27,62,24
07-08-18 05:27,62,24
07-08-18 05:27,63,24
07-08-18 05:28,62,24
07-08-18 05:28,63,25
07-08-18 05:28,62,25
07-08-18 05:28,61,24
07-08-18 05:28,61,25
07-08-18 05:28,60,25
07-08-18 05:28,61,25
07-08-18 05:28,61,25
07-08-18 05:29,61,25
07-08-18 05:29,61,24
07-08-18 05:29,62,25
07-08-18 05:29,62,25
07-08-18 05:29,62,25
07-08-18 05:29,65,25
07-08-18 05:29,67,25
07-08-18 05:29,69,25
07-08-18 05:29,70,25
07-08-18 05:30,72,25
07-08-18 05:30,72,25
07-08-18 05:30,73,25
07-08-18 05:30,73,25
07-08-18 05:30,74,25
07-08-18 05:30,76,26
07-08-18 05:30,76,26
07-08-18 05:30,76,26
07-08-18 05:30,76,26
07-08-18 05:31,77,26
07-08-18 05:31,77,26
07-08-18 05:31,77,26
07-08-18 05:31,76,25
07-08-18 05:31,77,26
07-08-18 05:31,76,25
07-08-18 05:31,77,26
07-08-18 05:31,78,26
07-08-18 05:31,78,26
07-08-18 05:32,78,26
07-08-18 05:32,78,26
07-08-18 05:32,79,26
07-08-18 05:32,79,26
07-08-18 05:32,79,26
07-08-18 05:32,79,26
07-08-18 05:32,79,26
07-08-18 05:32,80,26
